Year,Product line,Product type,Product,Order method type,Retailer country, Revenue , Planned revenue , Product cost ,   Quantity   , Unit cost , Unit price , Gross profit , Unit sale price 
2006,Outdoor Protection,Sunscreen,Sun Shelter 15,Sales visit,Australia,8090,8090,2896,1618,2,5,5194,5
2006,Outdoor Protection,Insect Repellents,BugShield Lotion Lite,Sales visit,Australia,8057,8057,2164,1151,2,7,5893,7
2006,Outdoor Protection,First Aid,Deluxe Family Relief Kit,Sales visit,United States,7910,7910,3173,226,14,35,4737,35
2006,Outdoor Protection,Sunscreen,Sun Blocker,Sales visit,Australia,7815,7815,3048,1563,2,5,4767,5
2006,Outdoor Protection,Insect Repellents,BugShield Natural,Sales visit,United Kingdom,7668,7668,2377,1278,2,6,5291,6
2006,Outdoor Protection,Insect Repellents,BugShield Natural,Sales visit,France,7440,7440,2306,1240,2,6,5134,6
2006,Outdoor Protection,Insect Repellents,BugShield Extreme,Sales visit,Japan,7306,7455,2577,1065,2,7,4729,7
2006,Outdoor Protection,First Aid,Compact Relief Kit,Sales visit,United States,7268,7268,2844,316,9,23,4424,23
2006,Outdoor Protection,Sunscreen,Sun Shield,Sales visit,Switzerland,6996,6996,3218,1166,3,6,3778,6
2006,Outdoor Protection,Sunscreen,Sun Shelter 30,Sales visit,United Kingdom,6605,6605,2444,1321,2,5,4161,5
2006,Outdoor Protection,Insect Repellents,BugShield Spray,Sales visit,Sweden,6575,6575,2002,1094,2,6,4573,6
2006,Outdoor Protection,Sunscreen,Sun Shelter 15,Sales visit,Austria,6570,6570,2352,1314,2,5,4218,5
2006,Outdoor Protection,Sunscreen,Sun Shelter 30,Sales visit,Canada,6485,6485,2399,1297,2,5,4086,5
2006,Outdoor Protection,First Aid,Deluxe Family Relief Kit,Sales visit,Mexico,6440,6440,2583,184,14,35,3857,35
2006,Outdoor Protection,Insect Repellents,BugShield Spray,Sales visit,Japan,6395,6395,1947,1064,2,6,4448,6
2006,Outdoor Protection,Insect Repellents,BugShield Lotion Lite,Sales visit,Mexico,6237,6237,1675,891,2,7,4562,7
2006,Outdoor Protection,Sunscreen,Sun Shelter 30,Sales visit,China,6208,6335,2344,1267,2,5,3864,5
2006,Outdoor Protection,Insect Repellents,BugShield Natural,Sales visit,Austria,6036,6036,1871,1006,2,6,4165,6
2006,Outdoor Protection,Sunscreen,Sun Shield,Sales visit,United States,5880,5880,2705,980,3,6,3175,6
2006,Outdoor Protection,Insect Repellents,BugShield Lotion Lite,Sales visit,China,5705,5705,1532,815,2,7,4173,7
2006,Outdoor Protection,First Aid,Deluxe Family Relief Kit,Sales visit,Austria,5670,5670,2274,162,14,35,3396,35
2006,Outdoor Protection,Insect Repellents,BugShield Spray,Sales visit,China,5493,5493,1673,914,2,6,3821,6
2006,Outdoor Protection,Sunscreen,Sun Shelter 15,Sales visit,Switzerland,5465,5465,1956,1093,2,5,3509,5
2006,Outdoor Protection,Insect Repellents,BugShield Lotion Lite,Sales visit,Switzerland,4557,4557,1224,651,2,7,3333,7
2006,Outdoor Protection,Insect Repellents,BugShield Lotion,Sales visit,China,4515,4515,1503,645,2,7,3012,7
2006,Outdoor Protection,First Aid,Compact Relief Kit,Sales visit,France,4362,6049,2367,263,9,23,1995,20
2006,Outdoor Protection,First Aid,Compact Relief Kit,Sales visit,Mexico,4347,4347,1701,189,9,23,2646,23
2006,Outdoor Protection,Insect Repellents,BugShield Lotion Lite,Sales visit,United States,4305,4305,1156,615,2,7,3149,7
2006,Outdoor Protection,Insect Repellents,BugShield Extreme,Sales visit,Austria,4305,4578,1583,654,2,7,2722,4
2006,Outdoor Protection,Sunscreen,Sun Blocker,Sales visit,Mexico,4250,4250,1658,850,2,5,2593,5
2006,Outdoor Protection,Sunscreen,Sun Shelter Stick,Sales visit,United States,4080,4080,1599,816,2,5,2481,5
2006,Outdoor Protection,Sunscreen,Sun Shelter 15,Sales visit,United Kingdom,3890,3890,1393,778,2,5,2497,5
2006,Outdoor Protection,Insect Repellents,BugShield Lotion,Sales visit,Mexico,3885,3885,1293,555,2,7,2592,7
2006,Outdoor Protection,Sunscreen,Sun Shelter Stick,Sales visit,Austria,3705,3705,1452,741,2,5,2253,5
2006,Outdoor Protection,Insect Repellents,BugShield Lotion,Sales visit,Sweden,3318,3318,1104,474,2,7,2214,7
2006,Outdoor Protection,Sunscreen,Sun Shelter 15,Sales visit,United States,3280,3280,1174,656,2,5,2106,5
2006,Outdoor Protection,Sunscreen,Sun Blocker,Sales visit,United States,3265,3265,1273,653,2,5,1992,5
2006,Outdoor Protection,Sunscreen,Sun Shelter 30,Sales visit,Austria,3090,3390,1254,678,2,5,1836,3
2006,Outdoor Protection,Insect Repellents,BugShield Lotion,Sales visit,Austria,3080,3080,1025,440,2,7,2055,7
2006,Outdoor Protection,First Aid,Insect Bite Relief,Sales visit,United States,3024,3024,1391,504,3,6,1633,6
2006,Outdoor Protection,Sunscreen,Sun Shelter 15,Sales visit,France,3000,3000,1074,600,2,5,1926,5
2006,Outdoor Protection,Sunscreen,Sun Blocker,Sales visit,Switzerland,2965,2965,1156,593,2,5,1809,5
2006,Outdoor Protection,First Aid,Compact Relief Kit,Sales visit,Sweden,2960,5382,2106,234,9,23,854,13
2006,Outdoor Protection,Insect Repellents,BugShield Natural,Sales visit,Australia,2862,2862,887,477,2,6,1975,6
2006,Outdoor Protection,Sunscreen,Sun Shelter Stick,Sales visit,Australia,2855,2855,1119,571,2,5,1736,5
2006,Outdoor Protection,Sunscreen,Sun Shield,Sales visit,Canada,2802,2802,1289,467,3,6,1513,6
2006,Outdoor Protection,First Aid,Insect Bite Relief,Sales visit,Australia,2790,2790,1283,465,3,6,1507,6
2006,Outdoor Protection,Sunscreen,Sun Shelter 30,Sales visit,France,2783,3650,1351,730,2,5,1433,2
2006,Outdoor Protection,First Aid,Deluxe Family Relief Kit,Sales visit,Singapore,2744,2800,1123,80,14,35,1621,34
2006,Outdoor Protection,Sunscreen,Sun Blocker,Sales visit,France,2740,2740,1069,548,2,5,1671,5
2006,Outdoor Protection,Insect Repellents,BugShield Natural,Sales visit,Netherlands,2712,2712,841,452,2,6,1871,6
2006,Outdoor Protection,Insect Repellents,BugShield Natural,Sales visit,Canada,2664,2664,826,444,2,6,1838,6
2006,Outdoor Protection,First Aid,Compact Relief Kit,Sales visit,China,2645,2645,1035,115,9,23,1610,23
2006,Outdoor Protection,Insect Repellents,BugShield Lotion,Sales visit,United Kingdom,2639,2639,878,377,2,7,1761,7
2006,Outdoor Protection,First Aid,Deluxe Family Relief Kit,Sales visit,Canada,2625,2625,1053,75,14,35,1572,35
2006,Outdoor Protection,Insect Repellents,BugShield Natural,Sales visit,Switzerland,2478,2478,768,413,2,6,1710,6
2006,Outdoor Protection,First Aid,Compact Relief Kit,Sales visit,Austria,2438,2438,954,106,9,23,1484,23
2006,Outdoor Protection,Sunscreen,Sun Shelter Stick,Sales visit,France,2320,2320,909,464,2,5,1411,5
2006,Outdoor Protection,First Aid,Insect Bite Relief,Sales visit,Switzerland,2268,2268,1043,378,3,6,1225,6
2006,Outdoor Protection,First Aid,Compact Relief Kit,Sales visit,Switzerland,2254,2254,882,98,9,23,1372,23
2006,Outdoor Protection,Insect Repellents,BugShield Lotion,Sales visit,Netherlands,2226,2226,741,318,2,7,1485,7
2006,Outdoor Protection,Insect Repellents,BugShield Natural,Sales visit,Belgium,2214,2214,686,369,2,6,1528,6
2006,Outdoor Protection,First Aid,Deluxe Family Relief Kit,Sales visit,France,2214,4025,1615,115,14,35,599,19
2006,Outdoor Protection,First Aid,Aloe Relief,Sales visit,Australia,2212,2212,812,423,2,5,1400,5
2006,Outdoor Protection,Sunscreen,Sun Shelter 15,Sales visit,Japan,2180,2180,780,436,2,5,1400,5
2006,Outdoor Protection,First Aid,Deluxe Family Relief Kit,Sales visit,United Kingdom,2170,2170,870,62,14,35,1300,35
2006,Outdoor Protection,Sunscreen,Sun Blocker,Sales visit,United Kingdom,2110,2110,823,422,2,5,1287,5
2006,Outdoor Protection,Insect Repellents,BugShield Spray,Sales visit,United Kingdom,2085,2085,635,347,2,6,1450,6
2006,Outdoor Protection,First Aid,Calamine Relief,Sales visit,Australia,2058,2058,971,343,3,6,1087,6
2006,Outdoor Protection,Sunscreen,Sun Shelter Stick,Sales visit,Switzerland,1945,1945,762,389,2,5,1183,5
2006,Outdoor Protection,First Aid,Compact Relief Kit,Sales visit,Australia,1886,1886,738,82,9,23,1148,23
2006,Outdoor Protection,First Aid,Compact Relief Kit,Sales visit,United Kingdom,1817,1817,711,79,9,23,1106,23
2006,Outdoor Protection,First Aid,Compact Relief Kit,Sales visit,Netherlands,1794,1794,702,78,9,23,1092,23
2006,Outdoor Protection,Sunscreen,Sun Shelter Stick,Sales visit,Mexico,1770,1770,694,354,2,5,1076,5
2006,Outdoor Protection,First Aid,Aloe Relief,Sales visit,China,1736,1736,637,332,2,5,1099,5
2006,Outdoor Protection,First Aid,Deluxe Family Relief Kit,Sales visit,Japan,1715,1715,688,49,14,35,1027,35
2006,Outdoor Protection,Sunscreen,Sun Shield,Sales visit,France,1596,1596,734,266,3,6,862,6
2006,Outdoor Protection,Sunscreen,Sun Shelter 15,Sales visit,Sweden,1595,1595,571,319,2,5,1024,5
2006,Outdoor Protection,Insect Repellents,BugShield Lotion Lite,Sales visit,Canada,1449,1449,389,207,2,7,1060,7
2006,Outdoor Protection,Sunscreen,Sun Shelter Stick,Sales visit,United Kingdom,1420,1420,557,284,2,5,863,5
2006,Outdoor Protection,First Aid,Insect Bite Relief,Sales visit,France,1398,1398,643,233,3,6,755,6
2006,Outdoor Protection,Insect Repellents,BugShield Spray,Sales visit,France,1394,2368,721,394,2,6,673,2
2006,Outdoor Protection,Sunscreen,Sun Shelter Stick,Sales visit,Sweden,1375,1375,539,275,2,5,836,5
2006,Outdoor Protection,Sunscreen,Sun Shelter Stick,Sales visit,Japan,1300,1300,510,260,2,5,790,5
2006,Outdoor Protection,First Aid,Aloe Relief,Sales visit,Switzerland,1266,1266,465,242,2,5,801,5
2006,Outdoor Protection,Sunscreen,Sun Blocker,Sales visit,Netherlands,1225,1225,478,245,2,5,747,5
2006,Outdoor Protection,Sunscreen,Sun Shelter Stick,Sales visit,Canada,1180,1180,463,236,2,5,717,5
2006,Outdoor Protection,Insect Repellents,BugShield Lotion,Sales visit,France,1106,1106,368,158,2,7,738,7
2006,Outdoor Protection,First Aid,Calamine Relief,Sales visit,United States,1050,1050,495,175,3,6,555,6
2006,Outdoor Protection,Sunscreen,Sun Blocker,Sales visit,Sweden,1025,1025,400,205,2,5,625,5
2006,Outdoor Protection,Sunscreen,Sun Blocker,Sales visit,Japan,980,980,382,196,2,5,598,5
2006,Outdoor Protection,First Aid,Calamine Relief,Sales visit,Switzerland,972,972,458,162,3,6,514,6
2006,Outdoor Protection,Insect Repellents,BugShield Spray,Sales visit,United States,793,1665,507,277,2,6,286,3
2006,Outdoor Protection,First Aid,Calamine Relief,Sales visit,Sweden,774,774,365,129,3,6,409,6
2006,Outdoor Protection,Insect Repellents,BugShield Lotion Lite,Sales visit,Austria,770,770,207,110,2,7,563,7
2006,Outdoor Protection,First Aid,Insect Bite Relief,Sales visit,Sweden,732,732,337,122,3,6,395,6
2006,Outdoor Protection,First Aid,Insect Bite Relief,Sales visit,Mexico,630,630,290,105,3,6,340,6
2006,Outdoor Protection,First Aid,Calamine Relief,Sales visit,China,618,618,291,103,3,6,327,6
2006,Outdoor Protection,First Aid,Aloe Relief,Sales visit,Japan,612,612,225,117,2,5,387,5
2006,Outdoor Protection,Insect Repellents,BugShield Lotion Lite,Sales visit,France,532,532,143,76,2,7,389,7
2006,Outdoor Protection,First Aid,Aloe Relief,Sales visit,Sweden,492,492,180,94,2,5,311,5
2006,Outdoor Protection,First Aid,Aloe Relief,Sales visit,Mexico,460,2730,1002,522,2,5,-542,3
2006,Outdoor Protection,First Aid,Calamine Relief,Sales visit,Mexico,432,432,204,72,3,6,228,6
2006,Outdoor Protection,First Aid,Calamine Relief,Sales visit,Austria,402,402,190,67,3,6,212,6
2006,Outdoor Protection,First Aid,Calamine Relief,Sales visit,France,384,384,181,64,3,6,203,6
2006,Outdoor Protection,First Aid,Aloe Relief,Sales visit,United States,345,1104,405,211,2,5,-60,3
2006,Outdoor Protection,First Aid,Insect Bite Relief,Sales visit,Austria,300,300,138,50,3,6,162,6
2006,Outdoor Protection,First Aid,Aloe Relief,Sales visit,Austria,267,581,213,111,2,5,54,3
2006,Outdoor Protection,First Aid,Calamine Relief,Sales visit,United Kingdom,264,264,125,44,3,6,139,6
2006,Outdoor Protection,First Aid,Insect Bite Relief,Sales visit,Japan,258,258,119,43,3,6,139,6
2006,Outdoor Protection,First Aid,Calamine Relief,Sales visit,Canada,234,234,110,39,3,6,124,6
2006,Outdoor Protection,First Aid,Aloe Relief,Sales visit,France,230,1077,396,206,2,5,-165,2
2006,Outdoor Protection,First Aid,Calamine Relief,Sales visit,Japan,216,216,102,36,3,6,114,6
2006,Outdoor Protection,First Aid,Calamine Relief,Sales visit,Belgium,186,186,88,31,3,6,98,6
2006,Outdoor Protection,Insect Repellents,BugShield Natural,Special,United States,4069,4152,1287,692,2,6,2782,6
2006,Outdoor Protection,Sunscreen,Sun Shield,Special,United States,2640,2640,1214,440,3,6,1426,6
2006,Outdoor Protection,First Aid,Compact Relief Kit,Special,United States,2070,2070,810,90,9,23,1260,23
2006,Outdoor Protection,Sunscreen,Sun Shelter 15,Special,United States,2020,2020,723,404,2,5,1297,5
2006,Outdoor Protection,Insect Repellents,BugShield Extreme,Telephone,United States,46024,47131,16294,6733,2,7,29730,7
2006,Outdoor Protection,Insect Repellents,BugShield Extreme,Telephone,Sweden,30583,31311,10825,4473,2,7,19758,6
2006,Outdoor Protection,Insect Repellents,BugShield Natural,Telephone,United States,27182,27276,8456,4546,2,6,18726,6
2006,Outdoor Protection,Insect Repellents,BugShield Natural,Telephone,Canada,22749,22896,7098,3816,2,6,15651,6
2006,Outdoor Protection,First Aid,Compact Relief Kit,Telephone,United States,20551,23138,9054,1006,9,23,11497,22
2006,Outdoor Protection,Sunscreen,Sun Shelter Stick,Telephone,United States,18355,18355,7195,3671,2,5,11160,5
2006,Outdoor Protection,First Aid,Compact Relief Kit,Telephone,Canada,14974,16951,6633,737,9,23,8341,22
2006,Outdoor Protection,Sunscreen,Sun Shield,Telephone,France,13572,13572,6243,2262,3,6,7329,6
2006,Outdoor Protection,Sunscreen,Sun Shelter Stick,Telephone,Canada,12920,12920,5065,2584,2,5,7855,5
2006,Outdoor Protection,Insect Repellents,BugShield Extreme,Telephone,Germany,10395,10395,3594,1485,2,7,6801,7
2006,Outdoor Protection,Insect Repellents,BugShield Extreme,Telephone,France,10187,10556,3649,1508,2,7,6537,5
2006,Outdoor Protection,Insect Repellents,BugShield Natural,Telephone,France,9912,9912,3073,1652,2,6,6839,6
2006,Outdoor Protection,Insect Repellents,BugShield Extreme,Telephone,Italy,9810,10010,3461,1430,2,7,6349,7
2006,Outdoor Protection,Sunscreen,Sun Shelter 15,Telephone,United States,9675,9675,3464,1935,2,5,6211,5
2006,Outdoor Protection,Sunscreen,Sun Shelter 15,Telephone,Canada,8810,8810,3154,1762,2,5,5656,5
2006,Outdoor Protection,Insect Repellents,BugShield Lotion,Telephone,Germany,8491,8491,2826,1213,2,7,5665,7
2006,Outdoor Protection,Insect Repellents,BugShield Extreme,Telephone,Canada,8033,8197,2834,1171,2,7,5199,7
2006,Outdoor Protection,Insect Repellents,BugShield Lotion,Telephone,France,7483,7483,2491,1069,2,7,4992,7
2006,Outdoor Protection,Sunscreen,Sun Shelter 30,Telephone,Germany,7075,7075,2618,1415,2,5,4457,5
2006,Outdoor Protection,Sunscreen,Sun Shelter 30,Telephone,France,7050,7560,2797,1512,2,5,4253,4
2006,Outdoor Protection,Insect Repellents,BugShield Natural,Telephone,Sweden,6882,6882,2133,1147,2,6,4749,6
2006,Outdoor Protection,Sunscreen,Sun Shelter 30,Telephone,Sweden,6845,6845,2533,1369,2,5,4312,5
2006,Outdoor Protection,Insect Repellents,BugShield Extreme,Telephone,Korea,6748,6748,2333,964,2,7,4415,7
2006,Outdoor Protection,Sunscreen,Sun Shelter Stick,Telephone,France,6525,6525,2558,1305,2,5,3967,5
2006,Outdoor Protection,First Aid,Deluxe Family Relief Kit,Telephone,Germany,6475,6475,2597,185,14,35,3878,35
2006,Outdoor Protection,Insect Repellents,BugShield Lotion Lite,Telephone,France,6097,6097,1637,871,2,7,4460,7
2006,Outdoor Protection,Sunscreen,Sun Shield,Telephone,Canada,6090,6090,2801,1015,3,6,3289,6
2006,Outdoor Protection,Insect Repellents,BugShield Extreme,Telephone,Austria,5782,6055,2093,865,2,7,3689,4
2006,Outdoor Protection,Sunscreen,Sun Shelter 30,Telephone,United States,5645,5760,2131,1152,2,5,3514,5
2006,Outdoor Protection,Sunscreen,Sun Shield,Telephone,Germany,5544,5544,2550,924,3,6,2994,6
2006,Outdoor Protection,Sunscreen,Sun Shelter 15,Telephone,Germany,5025,5025,1799,1005,2,5,3226,5
2006,Outdoor Protection,First Aid,Deluxe Family Relief Kit,Telephone,Italy,4947,8995,3608,257,14,35,1339,19
2006,Outdoor Protection,First Aid,Deluxe Family Relief Kit,Telephone,Canada,4893,7350,2948,210,14,35,1945,27
2006,Outdoor Protection,Sunscreen,Sun Shelter 15,Telephone,France,4765,4765,1706,953,2,5,3059,5
2006,Outdoor Protection,First Aid,Deluxe Family Relief Kit,Telephone,Spain,4725,4725,1895,135,14,35,2830,35
2006,Outdoor Protection,First Aid,Compact Relief Kit,Telephone,France,4347,4347,1701,189,9,23,2646,23
2006,Outdoor Protection,Sunscreen,Sun Shield,Telephone,Spain,4158,4158,1913,693,3,6,2245,6
2006,Outdoor Protection,Sunscreen,Sun Shelter 30,Telephone,Italy,4110,4110,1521,822,2,5,2589,5
2006,Outdoor Protection,First Aid,Deluxe Family Relief Kit,Telephone,France,3946,3990,1601,114,14,35,2345,35
2006,Outdoor Protection,Sunscreen,Sun Shelter 30,Telephone,Spain,3785,3785,1400,757,2,5,2385,5
2006,Outdoor Protection,Insect Repellents,BugShield Lotion,Telephone,United States,3773,3773,1256,539,2,7,2517,7
2006,Outdoor Protection,Sunscreen,Sun Shelter 30,Telephone,Canada,3700,3700,1369,740,2,5,2331,5
2006,Outdoor Protection,Insect Repellents,BugShield Natural,Telephone,Italy,3642,3642,1129,607,2,6,2513,6
2006,Outdoor Protection,Sunscreen,Sun Shelter 15,Telephone,Spain,3620,3620,1296,724,2,5,2324,5
2006,Outdoor Protection,Sunscreen,Sun Blocker,Telephone,Sweden,3475,3475,1355,695,2,5,2120,5
2006,Outdoor Protection,Sunscreen,Sun Shield,Telephone,United States,3342,3342,1537,557,3,6,1805,6
2006,Outdoor Protection,Insect Repellents,BugShield Natural,Telephone,Australia,3156,3156,978,526,2,6,2178,6
2006,Outdoor Protection,Insect Repellents,BugShield Lotion Lite,Telephone,Germany,3045,3045,818,435,2,7,2227,7
2006,Outdoor Protection,Insect Repellents,BugShield Lotion,Telephone,Australia,2765,2765,920,395,2,7,1845,7
2006,Outdoor Protection,First Aid,Deluxe Family Relief Kit,Telephone,Australia,2485,2485,997,71,14,35,1488,35
2006,Outdoor Protection,Insect Repellents,BugShield Spray,Telephone,Italy,2326,2326,708,387,2,6,1618,6
2006,Outdoor Protection,Insect Repellents,BugShield Lotion Lite,Telephone,Spain,2268,2268,609,324,2,7,1659,7
2006,Outdoor Protection,Insect Repellents,BugShield Lotion,Telephone,Korea,2240,2240,746,320,2,7,1494,7
2006,Outdoor Protection,First Aid,Deluxe Family Relief Kit,Telephone,Korea,2240,2240,899,64,14,35,1341,35
2006,Outdoor Protection,Sunscreen,Sun Shield,Telephone,Australia,2166,2166,996,361,3,6,1170,6
2006,Outdoor Protection,Insect Repellents,BugShield Lotion Lite,Telephone,Australia,2051,2051,551,293,2,7,1500,7
2006,Outdoor Protection,Insect Repellents,BugShield Lotion,Telephone,Spain,2023,2023,673,289,2,7,1350,7
2006,Outdoor Protection,Insect Repellents,BugShield Natural,Telephone,Germany,2010,2010,623,335,2,6,1387,6
2006,Outdoor Protection,First Aid,Insect Bite Relief,Telephone,Germany,1962,1962,903,327,3,6,1059,6
2006,Outdoor Protection,Sunscreen,Sun Shelter 15,Telephone,Australia,1880,1880,673,376,2,5,1207,5
2006,Outdoor Protection,Sunscreen,Sun Shield,Telephone,Sweden,1860,1860,856,310,3,6,1004,6
2006,Outdoor Protection,Insect Repellents,BugShield Spray,Telephone,Spain,1833,1833,558,305,2,6,1275,6
2006,Outdoor Protection,Sunscreen,Sun Shield,Telephone,Japan,1812,1812,834,302,3,6,978,6
2006,Outdoor Protection,Sunscreen,Sun Shelter Stick,Telephone,Australia,1625,1625,637,325,2,5,988,5
2006,Outdoor Protection,Insect Repellents,BugShield Lotion,Telephone,Sweden,1582,1582,527,226,2,7,1055,7
2006,Outdoor Protection,Sunscreen,Sun Shelter Stick,Telephone,Spain,1570,1570,615,314,2,5,955,5
2006,Outdoor Protection,Sunscreen,Sun Blocker,Telephone,Italy,1485,1485,579,297,2,5,906,5
2006,Outdoor Protection,First Aid,Calamine Relief,Telephone,United States,1452,1452,685,242,3,6,767,6
2006,Outdoor Protection,Sunscreen,Sun Blocker,Telephone,Germany,1425,1425,556,285,2,5,869,5
2006,Outdoor Protection,Sunscreen,Sun Shelter Stick,Telephone,Sweden,1415,1415,555,283,2,5,860,5
2006,Outdoor Protection,First Aid,Insect Bite Relief,Telephone,United States,1392,1392,640,232,3,6,752,6
